x,y
-78.81658875,38.58614866
-78.92861837,38.05947499
-78.16508551,39.16521758
-78.14374399,38.90863715
-78.51227411,38.65726342
-79.14282776,37.99542942
-78.91954702,38.37261174
-78.85397584,38.44210113
-78.87742286,38.43836632
-78.8578006,38.45938206
-78.16492448,39.18170411
-79.04696796,38.11961564
-78.36274233,39.28050885
-78.6188492,38.40842651
-77.98415455,39.03072205
-78.79386395,38.48760953
-78.22320918,39.07595313
-78.9003533,38.65785791
-79.05623161,38.14415258
-78.87249161,38.07332016
-78.17086427,39.18312698
-78.85908254,38.36522988
-79.05217184,38.18694674
-78.14008988,39.21647263
-79.74075186,37.81875326
-78.8169951,38.68100979
-79.0170422,38.37528238
-78.86017865,38.47109095
-79.0666885,38.13658457
-78.85697019,38.44296356
-79.06840992,38.14757065
-78.44036234,38.67528805
-78.89511681,38.04016366
-79.76825602,37.83145221
-79.3469274,37.85928662
-78.78784179,38.60868229
-79.85678292,37.80501969
-78.7308635,38.58692858
-79.11701122,38.15301245
-78.8702802,38.45069133
-78.98795193,38.08396074
-78.85329314,38.44618179
-78.87653653,38.42752507
-78.15171638,39.18523217
-77.86300691,39.11431941
-78.94088639,38.0483396
-78.16938571,39.18279258
-79.149573,38.01976437
-78.67186623,38.64797642
-79.08570386,38.04359639
-78.91672911,38.28230556
-78.15884853,39.12856113
-78.27711056,38.85456635
-78.17681401,39.17130367
-78.04462076,39.17508331
-78.65662781,38.70466538
-79.21397354,37.94761165
-78.36510669,39.0097677
-79.15173968,38.00679782
-78.36576954,38.99036084
-78.91482151,38.07812868
-79.06453809,38.11529455
-78.14262352,39.18551718
-78.90738655,38.04567308
-78.66969892,38.40994884
-78.8396177,38.4334167
-79.01803863,38.11678829
-78.95332548,38.37494632
-78.25347918,39.19786513
-78.88710298,38.42065103
-78.2320573,39.19225694
-78.96969883,38.38736556
-79.12627579,38.10182787
-78.85611341,38.39219426
-78.3012521,39.00789109
-78.93115092,38.31840461
-78.94039955,38.05996755
-79.10431664,38.15430919
-78.4387085,38.96363325
-79.01714049,38.1708023
-78.89389908,38.06933452
-79.03261053,38.01999548
-78.12652153,38.92134078
-78.65529527,38.69005367
-78.92967472,38.08246816
-78.72185099,38.36943074
-78.12984738,39.18616467
-79.12921984,38.04049819
-77.96827863,39.1776914
-78.13954585,39.2167083
-78.94224399,38.35625306
-78.76434816,38.63118333
-78.14069448,39.22044888
-78.21565885,39.03998119
-78.85869364,38.26678656
-78.54638436,38.84903887
-78.72943858,38.65671393
-79.13075605,37.99570395
-78.16481732,39.17785391
-79.05664308,38.14339804
-78.17953219,39.16918815
-78.63392639,38.7548012
-78.35613814,39.06331247
-79.88979364,37.83706393
-78.95129573,38.19025476
-78.17613695,39.15321911
-77.97062011,39.17389472
-78.17054763,39.15554183
-78.14489263,38.95083301
-78.89860765,38.082303
-78.87159311,38.45397707
-79.33288652,37.73875559
-78.98224548,38.08692316
-79.04420201,38.1338374
-78.64583986,38.76345844
-78.23254389,39.06512204
-78.12731409,39.11838541
-79.5067698,37.67029882
-78.98567317,38.07979974
-79.4945527,37.62193795
-78.80881384,38.48536692
-78.87281325,38.42414773
-78.52349228,38.87001911
-79.14385176,38.15422074
-79.25128832,37.91588295
-78.61075927,38.78836829
-78.16863259,39.16184611
-78.0996704,39.25773804
-79.14736162,38.02110698
-79.03018298,38.13197028
-78.22215968,39.19377075
-77.97901695,39.02802098
-79.36516069,37.78043837
-79.25018423,37.91754393
-79.53103576,37.64569332
-79.06956946,38.14512885
-79.5705288,37.62832522
-79.03692373,38.11722225
-79.88695076,37.87323964
-78.16008253,39.18603605
-78.11241788,39.18845289
-78.13736165,39.21356731
-78.95587496,38.24904124
-78.12205799,39.16553049
-78.86499689,38.0328147
-79.07466513,38.14933087
-78.8666174,38.4606213
-78.86501553,38.46328682
-78.15484333,39.17947337
-78.61301002,38.78290787
-78.66957952,38.75601822
-78.4624076,38.62697321
-78.59473022,38.52697643
-78.93389867,38.06482293
-79.42897052,37.79117514
-78.94629687,38.25936157
-79.27684863,37.89186242
-78.19336577,38.95998872
-78.33563857,39.0084041
-78.855464,38.42923285
-78.4959261,38.9146672
-78.18516799,38.92655606
-78.75051641,38.67966219
-78.94392833,38.05972765
-79.37013154,37.84026457
-79.04926652,38.1394289
-79.55581114,38.0430423
-78.15851403,39.20001183
-78.12170856,38.91870673
-78.89257912,38.06351603
-78.90327888,38.04531386
-78.60151586,38.80568716
-78.87045111,38.48643855
-78.10123967,39.17527188
-78.33569308,39.0073556
-79.40777587,37.76028874
-78.28261994,39.21741357
-78.86064485,38.47077764
-78.85987826,38.03420795
-78.23485577,38.83003883
-78.68705241,38.35416453
-78.16763043,39.16274285
-78.21621255,39.0819724
-78.87051326,38.44980321
-78.1914997,38.91321737
-78.30810866,38.94356486
-79.1618757,38.22553638
-78.94006178,38.26542131
-78.17058849,38.88896981
-79.54211168,37.95319195
-78.95022355,38.27090775
-78.55907706,38.64222783
-79.09019897,38.13224543
-78.18258037,39.17024182
-78.19364596,38.91923457
-78.63269899,38.46987609
-78.17331734,39.15729331
-78.19123127,39.18594048
-78.0830467,39.29293226
-78.63498697,38.76273392
-78.70291598,38.62127093
-78.89727802,38.43374472
-78.93780009,38.06280279
-78.79560976,38.58496506
-79.38504942,37.8123213
-78.2614054,39.06466822
-78.13229465,39.18510283
-79.07273152,38.09782916
-77.9969102,39.03876291
-79.5969893,38.42621861
-78.94714552,38.0584743
-79.04627255,38.13200241
-78.72478285,38.59500675
-78.81044945,38.70560082
-78.19170797,38.96201165
-78.7731269,38.2989459
-78.85760417,38.10663184
-78.8170103,38.35790359
-78.62854916,38.84145328
-78.18820439,38.9114883
-78.16320303,39.16347114
-79.05613695,38.14427786
-78.81289031,38.39535966
-78.74609281,38.56264374
-78.15927807,38.90953667
-78.18131748,39.15023705
-78.38844871,39.13847199
-78.95021103,38.25519336
-79.05675794,38.14334708
-78.87603829,38.43078921
-79.44959248,38.02811263
-79.07009268,38.14778756
-78.84627525,38.37266906
-78.87609457,38.45477524
-78.61934366,38.77530169
-78.85667784,38.46723811
-79.16675881,38.23748275
-78.02872038,39.06290404
-77.97897287,39.13943517
-79.06830494,38.14851685
-78.19322236,39.08516894
-78.92625704,38.05626356
-78.87610117,38.07579817
-78.9200672,38.42781185
-79.5589467,37.64304705
-78.15749192,39.15875166
-79.04296921,38.13425223
-78.61900839,38.40417438
-79.21803718,37.91545891
-78.91175245,38.39445222
-78.18711146,39.15449606
-78.42018463,38.99138367
-78.31958857,39.00395219
-78.88306852,38.51475494
-79.01124099,38.45637255
-79.07963155,38.02784561
-78.8553155,38.11827961
-78.86904201,38.69076972
-78.84898133,38.43126721
-78.82795318,38.3653695
-78.22631484,39.19442872
-78.15194242,39.19957301
-78.87159311,38.45397707
-78.84709528,38.43471875
-78.1589491,38.91149787
-78.79201508,38.73088659
-78.31410859,39.42424156
-78.15380589,39.16050026
-78.15992611,39.13721733
-78.62362253,38.50443105
-79.30588261,37.87669713
-78.92372844,38.38334367
-79.44769778,37.76926057
-78.06727862,38.99049087
-78.16473549,39.16581728
-78.93064088,38.3199522
-79.41152924,37.80251331
-78.51621374,38.89126682
-78.90449018,38.11086547
-78.15036984,39.18342662
-78.85542494,38.4271575
-78.20281272,39.09395622
-77.92356041,39.03702101
-78.88082279,38.39939955
-78.86507725,38.45747886
-78.14349662,39.18558065
-78.36135466,38.99035892
-79.80958758,37.81572526
-77.98477552,39.15309475
-78.16942706,39.15955662
-78.82337295,38.3421889
-78.88798039,38.0388769
-78.9754022,38.46461719
-78.15736505,39.18714561
-78.52486419,38.87080005
-78.85921606,38.03193737
-78.10123747,38.91337337
-78.39420466,38.76385843
-79.30258247,37.99478622
-78.80057976,38.52718783
-78.52231899,38.86129702
-78.15485541,39.16440681
-78.85791,38.43198
-78.06008283,39.09334911
-78.56660741,38.3708473
-78.67753038,38.40876554
-78.24246053,38.98870551
-78.15425392,39.14469745
-78.18989695,38.96592187
-79.0688232,38.14641882
-79.53278139,38.4943575
-78.19957195,38.94671111
-78.73268592,38.57638428
-78.81972687,38.46691918
-78.94342934,38.06016554
-78.16303069,39.18672612
-78.92929673,38.06425922
-79.01194363,38.19924519
-78.88699599,38.06957685
-78.92980292,38.08221233
-78.73299906,38.49817976
-79.05454284,38.14614404
-79.12591838,38.15335698
-77.97156058,39.14708534
-79.05712202,38.143492
-78.70280448,38.62001558
-79.36050732,37.72507455
-78.8347897,38.41128974
-79.29187456,37.88304108
-78.58472894,38.81328561
-78.91614692,38.39440323
-79.04797055,38.13861253
-78.87891862,38.46850187
-78.86524989,38.45013402
-79.57871362,37.90168919
-79.32492475,37.87009649
-79.03281015,38.4797684
-78.93047715,38.3584639
-78.86658877,38.03301066
-78.1551866,39.16513395
-78.96181743,38.09547357
-78.17350567,39.21276789
-78.66364824,38.44266087
-78.86085441,38.44538583
-78.86648375,38.08820407
-78.15807424,39.18557269
-79.53676712,38.3487925
-78.85410568,38.44188181
-78.17768486,38.95171704
-78.65078365,38.74067131
-79.20502259,37.9580946
-79.09840587,38.17800302
-78.24560858,39.00307381
-78.16154338,39.18640542
-78.08545281,38.91009972
-78.85912787,38.43970473
-79.06952827,38.15929549
-78.19405071,39.11738179
-78.15647416,39.15950249
-78.37629054,38.98885582
-79.75137395,37.89318534
-80.06985912,37.81292915
-78.84638099,38.42565399
-78.50962771,38.88041258
-79.20717331,37.95543215
-78.13630461,39.21810188
-79.08467281,38.07449178
-78.13657122,39.18481217
-78.84122951,38.41902081
-79.07337419,38.14846807
-78.20851961,39.13438796
-79.40400709,38.06647662
-78.09800073,39.18532528
-77.86774057,39.11663433
-78.19970007,38.94812902
-78.87094139,38.45641642
-78.47118405,38.63931935
-79.79803968,37.82135928
-78.59628214,38.39039496
-79.39258293,38.31809002
-78.95481626,38.25031573
-78.87200081,38.47683481
-78.86562852,38.40787511
-78.94450496,38.05946022
-78.88692265,38.42734928
-78.17026962,39.15803652
-78.84273762,38.43108254
-78.90889,38.4058
-79.57894986,37.89608333
-79.15432884,38.00627002
-79.04191806,38.133273
-79.54315348,37.63069859
-78.47221951,38.63742214
-79.45436995,37.79052365
-78.44762306,38.98703145
-78.60360888,38.80371928
-79.50873757,37.66527296
-79.4032373,38.06338107
-78.65830202,38.71013724
-78.07972705,39.18047614
-78.16095,39.14472
-79.06859009,38.14731042
-77.8527269,39.11602148
-79.05106927,38.42836139
-78.98466645,38.18838659
-78.88202654,38.06854471
-78.88685327,38.07117761
-78.26593572,38.81373246
-78.68988126,38.35186605
-78.96109429,38.39407537
-78.84285425,38.43107629
-79.44180144,37.71968222
-78.89773254,38.10935795
-78.97525649,38.40602153
-77.89662132,39.12649654
-78.61874763,38.40646833
-79.42905733,37.8065983
-78.08347799,39.08243665
-78.16537609,39.16477486
-79.35582804,37.73361197
-79.02426726,38.42715591
-79.04272,38.13241
-78.10242501,39.25430821
-79.02337781,38.13854093
-79.15234574,38.01807692
-78.34831073,38.98429589
-78.92777481,38.06696842
-79.33679394,37.86563492
-78.85775056,38.44064505
-78.84067744,38.4472359
-78.82506653,38.46113025
-78.14048232,39.18511352
-78.23915522,39.05718023
-78.72279821,38.37931767
-79.03241951,38.18138468
-78.94476602,38.0581484
-79.47341096,37.80838442
-78.20327579,39.18490846
-78.15956769,39.1603674
-79.14104981,38.02336562
-78.87345466,38.44206751
-78.79968163,38.61243232
-78.93478657,38.37350876
-78.80475765,38.3883111
-78.13520555,39.21835771
-79.42824868,37.806313
-78.87456089,38.42748432
-78.12031181,39.23906789
-78.15166065,39.18525814
-78.80187749,38.33894916
-78.87990747,38.53679436
-78.89229454,38.42179048
-78.19046596,39.1882005
-78.924457,38.06754287
-78.98761057,38.0837162
-78.24658881,39.04872339
-78.87044023,38.10412264
-79.98543727,37.79016914
-79.44252915,37.78580239
-78.92853728,38.28795977
-79.98715671,37.78222188
-78.81970198,38.60173314
-78.97498549,38.18265211
-78.20489655,39.07288872
-78.18102853,39.16150973
-79.07498295,38.15134238
-78.91577614,38.27641149
-78.33493778,39.07513528
-79.06554979,38.14074587
-78.19136255,38.92390517
-78.53767668,38.85641897
-78.00202,39.16243
-78.89722912,38.05810435
-78.8630519,38.25725096
-79.49783928,37.98745427
-78.14331843,39.19229548
-79.5684009,37.77029002
-78.18379914,38.91050531
-78.9292761,38.08230513
-78.86575492,38.43876958
-78.84353261,38.41026886
-78.43682363,38.96529793
-78.16497994,39.16558656
-78.81906199,38.50584439
-78.09834461,38.91295726
-78.87136592,38.44667117
-78.61696312,38.51709505
-78.85357219,38.45493594
-80.06562944,37.71089577
-78.193541,38.9168398
-78.1242945,39.18840628
-79.06680766,38.13667126
-78.13380613,39.2120122
-78.56591088,38.37048852
-78.86715867,38.4198432
-79.19452857,38.26862422
-78.89874681,38.21456018
-79.02820241,38.17840746
-78.95569328,38.24926396
-79.47403535,37.80694424
-78.9034275,38.43098881
-78.6686512,38.65102066
-79.0745207,38.1483384
-78.12772325,39.14436925
-79.35442,37.74066
-78.1578625,39.1861823
-78.19854675,39.11793922
-78.20455973,39.01303549
-78.87003038,38.4516848
-78.01721974,39.17242602
-78.57988938,38.81551026
-78.8933183,38.43558231
-79.63912543,38.0056211
-79.08898496,38.14641008
-78.47558957,38.93519347
-79.08442419,38.07430426
-78.86852832,38.45351791
-78.91255141,38.43730067
-78.17543547,39.16090801
-78.96916237,38.06974206
-79.38992302,37.83311893
-78.28476431,39.16717665
-78.80357432,38.49702659
-79.43758985,37.78865771
-78.17746101,39.17390992
-78.18100923,39.16651303
-77.97722357,39.16062463
-78.58421132,38.37156322
-78.92438648,38.36086087
-78.15684992,38.94810737
-78.86294392,38.43845331
-78.30182116,39.00768947
-78.45505056,38.67998495
-78.78256634,38.51072433
-78.88920153,38.06989222
-79.0737268,38.16452909
-78.87074313,38.14648963
-80.21733489,37.79166442
-78.89565881,38.42046474
-77.98985153,39.16551051
-78.50546002,38.87988168
-79.12538934,38.04016337
-78.85547058,38.42975271
-78.16297574,39.1679328
-79.0564126,38.14330808
-78.19438283,38.91224571
-78.26912281,39.02834384
-79.77107977,37.83067161
-78.21760196,38.90510928
-79.18930556,38.21491841
-78.47346046,38.93614826
-79.10874543,38.16586002
-78.93899563,38.26714434
-78.14875539,39.04030388
-79.57050851,37.62832888
-78.67395809,38.65186355
-78.9801667,38.23188779
-78.87384922,38.45827389
-78.22018836,39.19331412
-78.88963663,38.51403833
-78.17227008,39.18659809
-78.12992086,39.18613745
-78.90452969,38.43183504
-78.90106904,38.0725508
-78.16980955,39.09337707
-78.87233102,38.46850071
-78.88176411,38.06841318
-78.37534283,38.98896812
-78.53084642,38.87246508
-78.34965913,39.01389829
-78.17731328,39.15537101
-78.91144237,38.07706399
-79.04894907,38.42303119
-78.99662812,38.04456211
-78.54513524,38.65541154
-78.1418854,39.17214791
-78.92875682,38.15349158
-78.58016542,38.63368705
-79.55393894,37.64825733
-79.03704165,38.04892529
-79.11074137,38.06064687
-78.85508674,38.43149661
-78.87773644,38.42624899
-78.28487248,39.16734374
-79.05294178,38.14825183
-78.90722087,38.40661508
-78.19340145,39.07941026
-78.13163922,38.9119242
-78.70583237,38.38561103
-78.15258363,39.15989648
-78.00276074,39.16799034
-78.99858457,37.91023173
-79.44197308,37.78503926
-78.19623758,39.12107503
-78.63177526,38.46944422
-78.86402836,38.42155734
-78.36588912,38.99245904
-78.98178411,38.10565271
-78.4549342,38.68353774
-78.83365418,38.367629
-78.87903667,38.06292154
-78.191035,39.18204647
-78.82465568,38.0797263
-78.54240736,38.8515689
-78.8706791,38.43167104
-79.44991626,37.63334972
-78.91902536,38.46438195
-78.4391206,38.96652617
-79.00324098,38.1116366
-79.01358472,38.16147756
-78.86511908,38.41232395
-79.52624266,37.66167135
-78.83655141,38.46634801
-78.85938507,38.03784631
-78.68333513,38.40445449
-79.88082107,37.7942048
-78.83344927,38.41320587
-78.90511713,38.07953178
-78.15167789,39.15949971
-79.1749116,37.99956888
-79.37601548,37.93893198
-79.09926711,38.17720278
-79.02030402,38.19227941
-78.52649508,38.87166881
-78.56532087,38.43821012
-78.17509329,39.14694275
-78.75926379,38.37065997
-78.87426685,38.42684456
-78.18189548,38.95349263
-78.14716585,39.14121356
-79.06057998,38.1870762
-79.09730077,38.17917622
-78.15854512,39.16341111
-79.44897651,37.78090044
-78.19475426,38.91833531
-79.23935021,37.92419806
-78.86838199,38.44384555
-78.12150002,38.91894625
-78.81551359,38.39880279
-79.83196135,37.81343278
-78.85051459,38.45113542
-78.81434103,38.48476851
-78.86042451,38.47121237
-78.85391536,38.39773864
-78.69538517,38.39000727
-79.07479985,38.1502516
-79.00877605,38.36936466
-78.81652535,38.79304221
-78.87215828,38.49159569
-78.08563265,38.91014764
-78.88060389,38.4352469
-78.86170552,38.46266499
-78.99589864,38.04153085
-78.97453689,38.46544877
-78.87231075,38.64523458
-78.4550549,38.67985656
-77.99010572,39.14017595
-78.45053336,38.67317845
-79.52276201,38.34280686
-79.06912934,38.06105042
-79.08307511,38.16224839
-78.86608505,38.4162702
-79.63984465,37.98876148
-78.4412338,38.96218835
-79.8856909,37.79135764
-79.02158826,38.14138705
-79.86179706,37.80360904
-78.46828316,38.9405956
-78.88639576,38.4449434
-78.86164436,38.45818391
-78.90302184,38.47837237
-78.0012239,39.12116398
-79.16564724,38.24523998
-78.87701506,38.43214734
-78.80114714,38.28044815
-79.41061994,37.75588498
-78.96803959,38.23549567
-78.37784336,39.00521478
-78.26205705,39.03446894
-78.5875258,38.60149762
-78.80003158,38.38122849
-78.9956618,38.08966805
-78.73233978,38.83620034
-79.22888963,37.93088569
-79.64319773,37.83940628
-78.84607033,38.45026193
-78.18284856,39.26531195
-78.16124095,39.1645437
-78.44092741,38.70427221
-79.095336,38.15462352
-78.11197101,39.18837301
-78.44097784,38.94578222
-79.45791712,37.6415964
-79.64831118,37.98342661
-77.99688592,39.03874062
-80.06932223,37.8174747
-78.85506164,38.4361835
-79.37841458,38.08123247
-79.00731327,38.10101014
-78.11448446,38.9143613
-78.16154885,39.18639098
-79.31422507,37.73024101
-78.25608039,39.04030983
-78.09371614,39.06990615
-79.99136455,37.77753172
-78.53036549,38.87240253
-78.89543989,38.0714409
-79.22198562,37.93861019
-78.8099291,38.45328233
-78.49308017,38.54564756
-79.37001291,37.83583594
-78.91278699,38.07403352
-78.19806531,39.11018942
-78.8490432,38.12587053
-78.90621128,38.4033208
-79.99699296,37.79137576
-79.42031027,37.79849357
-79.63426654,37.84762827
-78.19276081,39.12934042
-78.24868867,39.0460345
-78.21390014,39.08088883
-78.77961251,38.36975956
-78.98964165,38.19084745
-78.22096196,39.15150203
-78.88443583,38.08028901
-79.3094836,37.8750634
-79.03261264,38.02000934
-78.04765764,39.17549963
-78.86717875,38.44705255
-79.04687122,38.13765699
-78.57353849,38.87052969
-79.40045546,37.78061341
-79.07506078,38.18550308
-78.93686276,38.36552665
-78.16503006,39.1817577
-78.95354559,38.26696925
-78.16492601,39.16549621
-79.31855162,37.87118067
-78.09244704,39.27405178
-78.89659571,38.0737747
-77.97157176,39.15924366
-78.19691413,39.19112367
-78.95245088,38.42587716
-78.16514914,39.16565439
-78.13531889,39.20575831
-78.12937199,38.93615556
-78.00530005,39.16845939
-78.86999144,38.45167797
-79.01752727,38.11653728
-78.69574078,38.76445763
-79.04300271,38.13456605
-78.27192142,39.29128303
-78.29562132,39.23649545
-78.93560929,38.37045055
-78.84683036,38.43451633
-78.9929056,38.19151759
-79.05272643,38.0444608
-78.18579606,39.16265621
-79.88234132,37.7936833
-78.85547123,38.42978422
-78.15764461,39.17592635
-78.70931877,38.73189
-77.97692381,39.16112632
-78.92175291,38.06795654
-78.16133271,39.19534023
-78.87494046,38.47957953
-78.9585101,38.38955834
-78.97140725,38.23263112
-78.87205282,38.16262172
-78.13404138,39.19440491
-78.37239679,39.031969
-78.5428159,38.60834651
-78.15908749,39.16161244
-78.84656009,38.17392571
-78.71304544,38.60908134
-78.83287308,38.41220016
-78.66961393,38.75602698
-79.99036369,37.79709396
-78.37192613,39.00796635
-79.44721315,37.76953108
-79.22711234,37.93297371
-78.88783439,38.05585176
-78.00822788,39.16936354
-78.80699726,38.69478703
-78.92843176,38.35474523
-79.7201604,38.05009571
-79.86194844,37.96119676
-78.93008553,38.31190648
-78.88143295,38.43415736
-78.89085039,38.06562948
-78.61884932,38.40849496
-79.04024712,38.03269844
-78.81083236,38.39288441
-79.38851148,38.05864721
-78.86766639,38.45297569
-79.46859664,37.75764479
-78.8325208,38.46799461
-78.87470801,38.42819127
-78.20929323,39.1913286
-78.52238833,38.62915596
-79.9303427,38.12394011
-78.32332214,39.00396785
-79.52186274,37.65145747
-78.54375038,38.83576933
-79.56838973,38.40969906
-78.08024793,39.27133867
-78.54223477,38.58604222
-79.33922975,37.8635173
-78.58024258,38.63341873
-79.39888114,37.79171664
-79.43578753,37.77901182
-78.13409341,39.23089563
-78.7645718,38.63045166
-78.17729006,39.15060077
-78.89952979,38.43313814
-78.93195533,38.37597538
-78.159547,39.16373782
-78.52451543,38.87771849
-78.34644963,39.27055192
-78.17856198,39.16140385
-78.18959377,39.11948186
-78.65017179,38.64655882
-78.16535773,39.17682612
-78.1847775,38.91073219
-78.59556725,38.5829185
-78.96406571,37.94551537
-78.90039887,38.38990005
-78.90734469,38.43454602
-79.07448441,38.12561956
-78.81288005,38.47591015
-78.20008008,39.23607549
-78.88700314,38.22551496
-78.84539347,38.13275837
-78.13373692,39.18359466
-77.90850003,39.04618499
-78.87754533,38.4549532
-79.19100893,38.15615398
-79.03870886,38.13030834
-78.14073785,39.22028982
-78.2763895,38.99929396
-78.19227701,39.26029995
-79.29543483,38.11449027
-78.13155471,39.22004462
-78.65989032,38.41957418
-79.80907328,37.87956221
-78.87985048,38.43588964
-79.04284652,38.13568765
-78.09980887,38.91316977
-78.86892034,38.43404818
-78.91714152,38.07757837
-78.55641121,38.82397759
-78.57371381,38.37351788
-78.56375016,38.87101896
-79.73823806,37.90593552
-78.21325299,39.0807926
-79.14238632,38.02446479
-79.17542546,38.17962122
-78.78662882,38.50618559
-78.12618715,38.94426388
-78.21881297,39.35866806
-77.88427698,39.12237958
-78.08380562,39.08289476
-79.43645108,37.72391836
-78.98793818,37.90172094
-78.56783807,38.83677133
-79.07431205,38.16665449
-79.25519185,38.17463771
-78.76393009,38.74514141
-78.67077789,38.6475724
-78.84548613,38.43357132
-79.44251008,37.78541717
-78.55971722,38.57812109
-78.16408882,39.16535253
-79.00917866,38.165942
-79.44547117,37.83608911
-78.86484182,38.40360101
-78.19404094,38.9273554
-78.46011157,38.66483625
-79.39780257,37.78957992
-78.15791158,39.10543104
-79.36882241,37.83633893
-78.96263518,38.32960527
-78.18283184,38.91031041
-79.0659943,38.10430729
-79.07718965,38.10133586
-78.89675071,38.40954559
-78.52838229,38.86975522
-78.94485499,38.35309113
-78.15360724,39.18272813
-78.87355033,38.42537665
-79.09112792,38.20302762
-78.30847082,39.2073582
-79.55677222,37.6464226
-79.64497212,37.9829016
-78.19664259,38.95719966
-78.92850141,38.08198143
-78.76019694,38.60067373
-78.89542457,38.43648765
-78.12039865,39.18070582
-77.92054704,39.13326567
-77.88818197,39.12292801
-78.28107561,39.0211664
-79.27405605,37.89554161
-78.13693382,39.21744074
-78.67653728,38.64732843
-78.17645895,39.16709502
-78.93205385,38.2938454
-78.83563876,38.460861
-79.21736992,38.06381083
-78.32364541,38.82834056
-78.38844631,38.97886843
-78.20728086,39.37229809
-78.84840232,38.42980003
-79.56361561,37.99850675
-78.1688429,39.20640537
-78.56370829,38.58902186
-78.1370267,39.18569822
-78.32011616,38.933736
-78.34644059,39.2706
-78.11747077,39.11283381
-78.81127626,38.29761674
-78.83687661,38.28670659
-79.50331059,37.67337002
-78.15644085,39.15950788
-78.85509483,38.42153934
-78.96405416,38.39235421
-78.88267953,38.07927432
-78.87693739,38.06566695
-79.02845292,38.05840715
-79.36332798,37.84907546
-78.16955026,39.09337673
-78.7343629,38.37367394
-78.90868708,38.40030855
-79.30946565,37.87507159
-78.32136882,39.08714301
-79.08862434,38.1525217
-78.93691914,38.06368196
-78.1961077,38.94651967
-79.04477787,38.13592895
-78.16145764,39.16001974
-78.21815886,38.97575616
-79.02546743,38.11130916
-79.80184237,37.81359142
-78.99185063,38.19119216
-78.19446615,38.91695549
-79.86533243,37.80313457
-79.00971918,38.22736947
-79.32472283,37.87011708
-79.10974205,38.06164503
-79.39110744,37.80449523
-78.13819268,39.18486322
-78.5924018,38.87325822
-79.68797287,37.80961683
-78.8941373,38.07583864
-78.8918566,38.42222001
-78.8576977,38.03262006
-78.15987584,39.16385
-78.81071914,38.39274714
-79.19598377,37.96761904
-78.20158691,39.24264358
-78.83153293,38.25431074
-78.85129195,38.44671922
-79.88302561,37.93052207
-80.01077725,37.79716626
-79.03065515,38.11471899
-79.30940482,38.27109923
-78.87809039,38.43774834
-78.89419877,38.06934521
-79.79927941,37.81283218
-79.35948294,38.30206621
-79.40065626,37.78531878
-78.1941763,38.91287199
-78.1604165,39.02395389
-79.66366441,38.27985111
-77.93967156,39.14052476
-78.86384745,38.03230467
-78.85577,38.43353
-78.16304198,39.16831677
-78.37698337,39.14413102
-78.92783187,38.35741557
-78.08700521,39.28557173
-78.8507464,38.43763411
-78.13860535,39.2168971
-78.85552756,38.43096387
-78.18333534,39.19458592
-78.13628109,39.21811203
-78.98169081,38.10583837
-79.06917685,38.1728424
-78.34226056,39.32428036
-79.13618241,38.02759812
-78.15132303,39.18541546
-78.19967795,38.94787129
-79.15057638,38.01915676
-78.50571368,38.8813184
-78.79217888,38.66316259
-78.88875261,38.06848777
-78.16541847,39.18041818
-78.87840187,38.44370094
-79.46743339,37.70931638
-78.16183286,39.18565444
-78.89875828,38.08252945
-78.0019909,39.12035809
-78.89508519,38.41898081
-78.40774882,39.10192472
-78.11695942,39.14943726
-78.94017113,38.08678553
-78.17141679,39.16525518
-78.87258912,38.46194698
-78.23215295,38.98298022
-78.87073867,38.07262378
-79.63243714,38.00128297
-79.4940284,37.82144667
-78.18956766,38.90641623
-78.81195001,38.39422713
-78.86086219,38.4344331
-78.84693461,38.44715434
-79.07786954,38.08825225
-77.95870565,39.1459244
-78.2257446,39.19453573
-78.30605477,39.33101739
-78.29343081,39.22959473
-79.04649881,38.12237803
-78.93416536,38.06468288
-78.90446166,38.11082881
-78.94519775,38.26032976
-78.68405101,38.40987458
-80.00705801,37.79642112
-79.03438514,38.03475843
-78.87170549,38.46910741
-78.88680388,38.06954797
-79.20770407,37.95427698
-78.33856026,39.15388792
-77.99707624,39.1619119
-78.13936462,39.18491937
-79.38244439,37.87769122
-78.16630842,39.18671814
-78.87999774,38.43600617
-78.79232206,38.37546347
-78.13485557,39.18886701
-79.03756002,38.04345646
-78.493874,38.91602125
-78.93102533,38.29859079
-78.1781589,39.21304897
-79.14080288,38.02431287
-78.8522926,38.63658824
-78.1995969,39.19103668
-78.48335268,38.58576561
-78.80530367,38.60286598
-78.18312165,39.17045655
-78.13667078,39.15342252
-78.83210954,38.22269419
-78.1391475,39.19651389
-78.93095632,38.06628873
-78.89731254,38.07241054
-78.84710889,38.42694664
-79.8543383,37.80616219
-79.00272373,38.09699751
-78.87256376,38.45043045
-78.94566464,38.15065371
-79.0134244,38.00070086
-79.9795157,37.89539271
-78.19336622,39.12733064
-78.16492601,39.16549621
-78.15888622,39.16160142
-78.89743618,38.07116333
-78.76265649,38.30519319
-78.88715513,38.0856545
-79.01766617,38.14876009
-79.55951357,38.40997326
-78.87480812,38.64478976
-78.10450092,39.25200672
-78.18238751,38.91022614
-78.36116227,39.01298254
-79.47288827,37.69840366
-78.90477104,38.43220501
-79.2273608,37.93276437
-78.93644026,38.06327848
-78.84088681,38.52141036
-78.15501503,39.16538932
